"","trial","date.start","date.end","days","treatment","channel","chamber","species","mean_temp_C","AFDM_beg_mg","AFDM_end_mg","consumption.rate.mg.day","mean_microbe_consumption","consumption.bug.mg.day.mcorr","consumption.bug.mg.day.mcorr.modmasscorr","consumption.bug.mg.day.modmasscorr"
"139","CT1",2019-03-12,2019-03-21,9,4,"4B","R144","R",12.9893083333333,145.400892,95.8000000000001,5.51121022222221,2.23314642534722,3.27806379687499,0.366519135222026,0.616206434603661
"140","CT1",2019-03-12,2019-03-21,9,4,"4B","R145","R",12.9893083333333,132.0591618,84.0000000000001,5.33990686666667,2.23314642534722,3.10676044131945,NA,NA
"141","CT1",2019-03-12,2019-03-21,9,4,"4B","R146","R",12.9893083333333,121.1540949,76.0000000000001,5.01712165555554,2.23314642534722,2.78397523020832,0.320167950836462,0.576988452385137
"142","CT1",2019-03-13,2019-03-21,8,0,"0B","R153","R",9.28077546296296,134.3759892,89.2000000000001,5.64699865,3.076214075,2.57078457499999,0.329951220014377,0.724772550802723
"143","CT1",2019-03-13,2019-03-21,8,0,"0B","R154","R",9.28077546296296,104.5368501,70.7,4.2296062625,3.076214075,1.1533921875,0.117323526788249,0.430237285305148
"144","CT1",2019-03-13,2019-03-21,8,0,"0B","R155","R",9.28077546296296,135.4944576,62.2,9.16180719999999,3.076214075,6.08559312499999,0.703338658208121,1.05887019563266
"145","CT1",2019-03-13,2019-03-21,8,0,"0B","R156","R",9.28077546296296,120.9943137,83.3999999999999,4.69928921250002,3.076214075,1.62307513750001,0.103711168821716,0.300274932194663
"146","CT1",2019-03-13,2019-03-21,8,3,"3C","R163","R",11.8627800925926,113.4047067,71.6000000000001,5.22558833749998,3.19753637708334,2.02805196041664,0.262769374683259,0.677065778686907
"147","CT1",2019-03-13,2019-03-21,8,3,"3C","R164","R",11.8627800925926,92.8328772,60.6000000000001,4.02910964999999,3.19753637708334,0.831573272916649,0.0756491647755626,0.366532679366439
"148","CT1",2019-03-13,2019-03-21,8,3,"3C","R165","R",11.8627800925926,101.6607885,67.2999999999999,4.29509856250002,3.19753637708334,1.09756218541668,0.12160801854728,0.475889596590469
"149","CT1",2019-03-13,2019-03-21,8,3,"3C","R166","R",11.8627800925926,121.0742043,81.2999999999999,4.97177553750001,3.19753637708334,1.77423916041667,0.159763265542154,0.447688853416503
"150","CT1",2019-03-13,2019-03-21,8,4,"4A","R173","R",12.7713263888889,71.502087,49.6000000000001,2.73776087499999,2.23314642534722,0.504614449652769,0.0478688388892767,0.25971003076293
"151","CT1",2019-03-13,2019-03-21,8,4,"4A","R174","R",12.7713263888889,75.2968905,46.8,3.5621113125,2.23314642534722,1.32896488715278,0.136147083965653,0.364923913826616
"152","CT1",2019-03-13,2019-03-21,8,4,"4A","R175","R",12.7713263888889,100.262703,58.1,5.270337875,2.23314642534722,3.03719144965278,0.395601545081092,0.68647427763823
"153","CT1",2019-03-13,2019-03-21,8,4,"4A","R176","R",12.7713263888889,79.7308188,54.1,3.20385235,2.23314642534722,0.970705924652774,0.127420715512402,0.420556986894994
"154","CT1",2019-03-13,2019-03-21,8,2,"2D","R183","R",10.9487592592593,105.855045,68.1999999999998,4.70688062500002,3.57925000312501,1.12763062187501,0.159675419506251,0.666506499365027
"155","CT1",2019-03-13,2019-03-21,8,2,"2D","R184","R",10.9487592592593,108.1319271,67.6999999999999,5.05399088750001,3.57925000312501,1.47474088437501,0.185164928021395,0.634566972964424
"156","CT1",2019-03-13,2019-03-21,8,2,"2D","R185","R",10.9487592592593,108.0120912,71.4,4.5765114,3.57925000312501,0.99726139687499,0.0767754973311078,0.352328827604794
"157","CT1",2019-03-13,2019-03-21,8,2,"2D","R186","R",10.9487592592593,117.8785803,73.2999999999999,5.57232253750001,3.57925000312501,1.993072534375,0.212181044478356,0.593225382310434
"158","CT1",2019-03-13,2019-03-21,8,1,"1D","R193","R",10.1606574074074,128.8635378,85.2000000000001,5.45794222500001,2.99119781111112,2.46674441388889,0.466616422015271,1.03243994726658
"159","CT1",2019-03-13,2019-03-21,8,1,"1D","R194","R",10.1606574074074,125.4681873,86.4,4.88352341249999,2.99119781111112,1.89232560138887,0.215706681062185,0.556674087391038
"160","CT1",2019-03-13,2019-03-21,8,1,"1D","R195","R",10.1606574074074,83.5655676,52.4,3.89569595,2.99119781111112,0.904498138888884,0.119402712770106,0.51427044960969
"161","CT1",2019-03-13,2019-03-21,8,1,"1D","R196","R",10.1606574074074,84.5242548,55.0000000000002,3.69053184999998,2.99119781111112,0.699334038888865,0.0993151222184829,0.524106651974649
"162","CT2",2019-03-27,2019-04-03,7,2,"2A","A008","A",11.616755952381,37.4061626,29.3999999999999,1.14373751428574,0.265490819047608,0.878246695238127,0.0641005215547928,0.0834778788067281
"163","CT2",2019-03-27,2019-04-03,7,2,"2A","A009","A",11.616755952381,34.3064358,21.7999999999998,1.78663368571431,0.265490819047608,1.5211428666667,0.136192189293932,0.159962327310465
"164","CT2",2019-03-27,2019-04-03,7,0,"0C","A017","A",9.82008035714286,44.7784858,34.8000000000002,1.42549797142855,0.509044833333328,0.916453138095219,0.169743110668889,0.264027095182832
"165","CT2",2019-03-27,2019-04-03,7,0,"0C","A018","A",9.82008035714286,34.4321004,32.5000000000002,0.27601434285711,0.509044833333328,-0.233030490476218,-0.0298670377306015,0.0353761895083073
"166","CT2",2019-03-27,2019-04-03,7,4,"4D","A027","A",13.7056339285714,42.307082,33.5000000000001,1.25815457142856,0.836267205952374,0.421887365476183,0.0595978727373582,0.177733068510575
"167","CT2",2019-03-27,2019-04-03,7,4,"4D","A028","A",13.7056339285714,30.8506593,23.8,1.00723704285714,0.836267205952374,0.170969836904762,0.0191082389941275,0.112572641391555
"168","CT2",2019-03-27,2019-04-03,7,3,"3D","A037","A",12.7268154761905,38.5999763,29.0999999999999,1.35713947142858,0.566066980952392,0.791072490476191,0.112367521904012,0.192774241448787
"169","CT2",2019-03-27,2019-04-03,7,3,"3D","A038","A",12.7268154761905,35.7306346,28.6,1.01866208571429,0.566066980952392,0.452595104761902,0.0416309131087807,0.0936992741003921
"170","CT2",2019-03-27,2019-04-03,7,0,"0A","A047","A",9.70764880952381,35.0185352,29.9,0.731219314285709,0.509044833333328,0.222174480952381,0.0254534863240923,0.083772360967381
"171","CT2",2019-03-27,2019-04-03,7,0,"0A","A048","A",9.70764880952381,22.7871808,11.9,1.55531154285714,0.509044833333328,1.04626670952381,0.134288061605123,0.199623834325587
"172","CT2",2019-03-27,2019-04-03,7,0,"0D","A057","A",9.70560714285714,26.4523983,18.9999999999999,1.06462832857144,0.509044833333328,0.555583495238116,0.0552503992111336,0.105872727806365
"173","CT2",2019-03-27,2019-04-03,7,0,"0D","A058","A",9.70560714285714,39.7100136,16.7000000000002,3.28714479999998,0.509044833333328,2.77809996666665,0.376228200529342,0.445166332321465
"174","CT2",2019-03-27,2019-04-03,7,2,"2B","A067","A",11.6640208333333,33.5943364,20.1,1.92776234285714,0.265490819047608,1.66227152380953,0.254166400057577,0.294760758295166
"175","CT2",2019-03-27,2019-04-03,7,2,"2B","A068","A",11.6640208333333,44.7365976,34.5,1.46237108571429,0.265490819047608,1.19688026666668,0.163443344339977,0.199698188341667
"176","CT2",2019-03-27,2019-04-03,7,3,"3A","A077","A",12.6467529761905,28.7143611,21.1999999999999,1.07348015714287,0.566066980952392,0.507413176190481,0.0578949895697559,0.122482279564999
"177","CT2",2019-03-27,2019-04-03,7,3,"3A","A078","A",12.6467529761905,41.8253677,30.3,1.6464811,0.566066980952392,1.08041411904761,0.152233629264714,0.231994185331184
"178","CT2",2019-03-27,2019-04-03,7,2,"2C","A087","A",11.5251994047619,35.0394793,27.4000000000001,1.09135418571427,0.265490819047608,0.825863366666665,0.106564957380864,0.140822461659097
"179","CT2",2019-03-27,2019-04-03,7,2,"2C","A088","A",11.5251994047619,24.9025349,17.7,1.02893355714285,0.265490819047608,0.763442738095242,0.0885454894336984,0.119337601716246
"180","CT2",2019-03-27,2019-04-03,7,1,"1A","A097","A",10.8669404761905,42.516523,31.4999999999999,1.57378900000002,-1.75779311071429,3.33158211071431,0.453637704268915,0.214291590373143
"181","CT2",2019-03-27,2019-04-03,7,1,"1A","A098","A",10.8669404761905,45.3230324,31.3000000000001,2.00329034285713,-1.75779311071429,3.76108345357142,0.571842464456985,0.30458417124313
"182","CT2",2019-03-27,2019-04-03,7,4,"4C","A107","A",13.6230505952381,31.4789823,24.3,1.0255689,0.836267205952374,0.18930169404763,0.0280477124936639,0.151952478789787
"183","CT2",2019-03-27,2019-04-03,7,4,"4C","A108","A",13.6230505952381,31.8140879,23.7000000000001,1.1591554142857,0.836267205952374,0.32288820833333,0.0457635851441177,0.164289392204023
"184","CT2",2019-03-27,2019-04-03,7,1,"1B","A117","A",10.6706458333333,40.5477776,36.7,0.549682514285728,-1.75779311071429,2.30747562500002,0.209724515454574,0.0499601806031756
"185","CT2",2019-03-27,2019-04-03,7,1,"1B","A118","A",10.6706458333333,40.7572186,35.7999999999999,0.708174085714298,-1.75779311071429,2.46596719642859,0.281458429112316,0.0808289607387602
"186","CT2",2019-03-27,2019-04-03,7,1,"1C","A127","A",10.836875,23.9391063,11.4000000000001,1.79130089999998,-1.75779311071429,3.54909401071427,0.376486991431642,0.190020744605201
"187","CT2",2019-03-27,2019-04-03,7,1,"1C","A128","A",10.836875,30.4108332,20.8999999999999,1.35869045714287,-1.75779311071429,3.11648356785716,0.543061022159306,0.236757811292243
"188","CT2",2019-03-27,2019-04-03,7,3,"3B","A137","A",12.7148988095238,25.7193548,16.7999999999999,1.27419354285715,0.566066980952392,0.708126561904762,0.0955880097502119,0.17199979685929
"189","CT2",2019-03-27,2019-04-03,7,3,"3B","A138","A",12.7148988095238,48.4855915,41.8999999999999,0.94079878571429,0.566066980952392,0.374731804761898,0.0525310554549902,0.131884063632514
"190","CT2",2019-03-28,2019-04-03,6,4,"4B","A147","A",13.8057473958333,15.2473048,11.8,0.574550800000001,0.836267205952374,-0.261716405952373,-0.0323890871798076,0.071104353900591
"191","CT2",2019-03-28,2019-04-03,6,4,"4B","A148","A",13.8057473958333,23.6040007,21.5000000000001,0.350666783333322,0.836267205952374,-0.485600422619052,-0.0522599890765813,0.037738522070636
"192","CT2",2019-03-28,2019-04-04,7,0,"0B","A157","A",9.76353869047619,28.2117027,15.5000000000001,1.81595752857142,0.509044833333328,1.30691269523809,0.123810341659402,0.172034691277087
"193","CT2",2019-03-28,2019-04-04,7,0,"0B","A158","A",9.76353869047619,32.1282494,25.2,0.989749914285714,0.509044833333328,0.480705080952386,0.0538162391408488,0.110805190515784
"194","CT2",2019-03-28,2019-04-04,7,4,"4A","A177","A",13.5223244047619,33.3220631,28.8999999999999,0.631723300000011,0.836267205952374,-0.204543905952363,-0.0292150052140019,0.090229036242248
"195","CT2",2019-03-28,2019-04-04,7,4,"4A","A178","A",13.5223244047619,38.956026,28.5000000000002,1.49371799999997,0.836267205952374,0.657450794047597,0.0959727183375299,0.218048526502072
"196","CT2",2019-03-28,2019-04-04,7,1,"1D","A197","A",10.725068452381,31.6884233,25.2000000000001,0.926917614285698,-1.75779311071429,2.68471072499999,0.244471499200974,0.0844057189067235
"197","CT2",2019-03-28,2019-04-04,7,1,"1D","A198","A",10.725068452381,41.0294919,27.3000000000001,1.96135598571427,-1.75779311071429,3.71914909642856,0.471812060309943,0.248818045372187
"198","CT2",2019-03-27,2019-04-03,7,2,"2A","R007","R",11.616755952381,101.9404056,73.5999999999999,4.04862937142858,3.34176362142856,0.706865750000019,0.0964930788641021,0.552671724763532
"199","CT2",2019-03-27,2019-04-03,7,2,"2A","R008","R",11.616755952381,126.8263275,91.8,5.00376107142858,3.34176362142856,1.66199745000002,0.171597702641213,0.516627690627725
"200","CT2",2019-03-27,2019-04-03,7,0,"0C","R017","R",9.82008035714286,103.2186552,78.0000000000001,3.60266502857142,5.439392075,-1.83672704642858,-0.192723413500521,0.378019098349588
"201","CT2",2019-03-27,2019-04-03,7,0,"0C","R018","R",9.82008035714286,102.5795304,76.4,3.73993291428572,5.439392075,-1.69945916071428,-0.224591510534897,0.494249701278834
"202","CT2",2019-03-27,2019-04-03,7,4,"4D","R027","R",13.7056339285714,82.1674821,60.9,3.03821172857144,5.63293348392857,-2.59472175535714,-0.293152536056011,0.34325818229525
"203","CT2",2019-03-27,2019-04-03,7,4,"4D","R029","R",13.7056339285714,104.8564125,62.5,6.05091607142858,5.63293348392857,0.417982587500005,0.0496582817507185,0.718877063568939
"204","CT2",2019-03-27,2019-04-03,7,3,"3D","R037","R",12.7268154761905,81.088959,59.9000000000001,3.02699414285714,2.14078976190477,0.886204380952368,0.126669771225497,0.432663913446893
"205","CT2",2019-03-27,2019-04-03,7,3,"3D","R038","R",12.7268154761905,93.1923849,68.7,3.49891212857143,2.14078976190477,1.35812236666666,0.219020382355433,0.564259223643186
"206","CT2",2019-03-27,2019-04-03,7,0,"0A","R047","R",9.70764880952381,170.8460481,110.8,8.57800687142857,5.439392075,3.13861479642857,0.332612519286942,0.909048309850942
"207","CT2",2019-03-27,2019-04-03,7,0,"0A","R048","R",9.70764880952381,103.2985458,79.5000000000001,3.39979225714285,5.439392075,-2.03959981785715,-0.300400400968886,0.500734971789528
"208","CT2",2019-03-27,2019-04-03,7,0,"0D","R057","R",9.70560714285714,101.6208432,70.3,4.47440617142855,5.439392075,-0.964985903571443,-0.142126975019414,0.659008397738999
"209","CT2",2019-03-27,2019-04-03,7,0,"0D","R058","R",9.70560714285714,104.9762484,74.1999999999999,4.39660691428571,5.439392075,-1.04278516071429,-0.116900551210394,0.492877911096633
"210","CT2",2019-03-27,2019-04-03,7,2,"2B","R067","R",11.6640208333333,120.5549154,71.7000000000001,6.9792736285714,3.34176362142856,3.63751000714284,0.419727746635013,0.805329686383571
"211","CT2",2019-03-27,2019-04-03,7,2,"2B","R068","R",11.6640208333333,164.2151283,118.2,6.57358975714289,3.34176362142856,3.23182613571433,0.442773071506228,0.900608017067325
"212","CT2",2019-03-27,2019-04-03,7,3,"3A","R077","R",12.6467529761905,123.0714693,76,6.72449561428572,2.14078976190477,4.58370585238095,0.636025758193676,0.933077417985823
"213","CT2",2019-03-27,2019-04-03,7,2,"2C","R087","R",11.5251994047619,75.2569452,51.0999999999999,3.45099217142859,3.34176362142856,0.109228550000027,0.0125994434255019,0.398069741159739
"214","CT2",2019-03-27,2019-04-03,7,2,"2C","R088","R",11.5251994047619,85.0035984,53.6000000000001,4.48622834285714,3.34176362142856,1.14446472142857,0.16467294547344,0.645507390007233
"215","CT2",2019-03-27,2019-04-03,7,1,"1A","R097","R",10.8669404761905,132.0192165,80.9,7.30274521428571,7.28616663928571,0.0165785749999952,0.00180493753673589,0.795062238973284
"216","CT2",2019-03-27,2019-04-03,7,1,"1A","R098","R",10.8669404761905,106.5740604,75.1999999999999,4.48200862857144,7.28616663928571,-2.80415801071427,-0.496431530942067,0.793468269860626
"217","CT2",2019-03-27,2019-04-03,7,4,"4C","R107","R",13.6230505952381,125.3483514,71.9,7.63547877142858,5.63293348392857,2.00254528750001,0.324811903802253,1.23847106563346
"218","CT2",2019-03-27,2019-04-03,7,4,"4C","R108","R",13.6230505952381,134.5357704,96.3000000000001,5.46225291428572,5.63293348392857,-0.170680569642857,-0.0206029169298414,0.659350641249295
"219","CT2",2019-03-27,2019-04-03,7,1,"1B","R117","R",10.6706458333333,93.9912909,67.5000000000001,3.78447012857142,7.28616663928571,-3.50169651071429,-0.448805225414453,0.485047737269868
"220","CT2",2019-03-27,2019-04-03,7,1,"1B","R118","R",10.6706458333333,96.0684465000001,63.8,4.60977807142858,7.28616663928571,-2.67638856785713,-0.392289257851224,0.675674093148384
"221","CT2",2019-03-27,2019-04-03,7,1,"1C","R127","R",10.836875,148.3967895,107,5.91382707142858,7.28616663928571,-1.37233956785713,-0.197388211320152,0.850605619066073
"222","CT2",2019-03-27,2019-04-03,7,1,"1C","R128","R",10.836875,129.7423344,102.8,3.84890491428573,7.28616663928571,-3.43726172499998,-0.390722147831386,0.43751465998956
"223","CT2",2019-03-27,2019-04-03,7,3,"3B","R137","R",12.7148988095238,49.5721173,37.2000000000001,1.76744532857142,2.14078976190477,-0.373344433333354,-0.060463189567388,0.286238048327854
"224","CT2",2019-03-27,2019-04-03,7,3,"3B","R138","R",12.7148988095238,77.8134444,62.8000000000001,2.14477777142856,2.14078976190477,0.00398800952379341,0.00060112965882418,0.323291487219459
"225","CT2",2019-03-28,2019-04-03,6,4,"4B","R147","R",13.8057473958333,145.0413843,79.4000000000001,10.9402307166666,5.63293348392857,5.30729723273806,0.489126990322784,1.0082650149819
"226","CT2",2019-03-28,2019-04-03,6,4,"4B","R148","R",13.8057473958333,155.9464512,107,8.15774186666668,5.63293348392857,2.5248083827381,0.27862826692492,0.900257419085879
"227","CT2",2019-03-28,2019-04-04,7,0,"0B","R157","R",9.76353869047619,130.1417874,87.4999999999999,6.09168391428572,5.439392075,0.652291839285726,0.059942821876671,0.559799620064021
"228","CT2",2019-03-28,2019-04-04,7,0,"0B","R158","R",9.76353869047619,130.9007481,86.4,6.35724972857143,5.439392075,0.917857653571434,0.0883820267355989,0.61215005757072
"229","CT2",2019-03-28,2019-04-04,7,4,"4A","R177","R",13.5223244047619,83.0063334,62.2,2.97233334285714,5.63293348392857,-2.66060014107144,-0.284399158505468,0.317721212014179
"230","CT2",2019-03-28,2019-04-04,7,4,"4A","R178","R",13.5223244047619,62.3146680000001,44.5999999999999,2.53066685714289,5.63293348392857,-3.10226662678569,-0.481570384161869,0.392839931957338
"231","CT2",2019-03-28,2019-04-04,7,1,"1D","R197","R",10.725068452381,68.6260254,51.2999999999999,2.4751464857143,7.28616663928571,-4.81102015357141,-0.61618183878498,0.317009753471402
"232","CT2",2019-03-28,2019-04-04,7,1,"1D","R198","R",10.725068452381,86.9609181,65.9999999999999,2.99441687142858,7.28616663928571,-4.29174976785713,-0.484554772661998,0.338080984417409
"233","CT3",2019-04-10,2019-04-17,7,2,"2A","A009","A",14.8515892857143,44.0873305,48.3,-0.601809928571426,-1.17151544999999,0.569705521428566,0.0492856302902867,-0.0520630054106194
"234","CT3",2019-04-10,2019-04-17,7,0,"0C","A019","A",13.0677946428571,41.8672559,47.9000000000001,-0.861820585714295,-0.173110810714287,-0.688709775000008,-0.0795531171826318,-0.0995492100365977
"235","CT3",2019-04-10,2019-04-17,7,0,"0C","A020","A",13.0677946428571,37.5737154,38.1000000000001,-0.0751835142857341,-0.173110810714287,0.0979272964285532,0.0149873191274112,-0.0115064886177337
"236","CT3",2019-04-10,2019-04-17,7,4,"4D","A024","A",16.8976875,41.5740385,41.5000000000001,0.0105769285714124,-0.189488832142867,0.20006576071428,0.034952906725144,0.00184786440455976
"237","CT3",2019-04-10,2019-04-17,7,4,"4D","A029","A",16.8976875,40.4849453,36.7000000000002,0.540706471428541,-0.189488832142867,0.730195303571408,0.101070712038924,0.0748424261345473
"238","CT3",2019-04-10,2019-04-17,7,3,"3D","A033","A",15.9248660714286,64.2564988,61.9000000000001,0.336642685714275,-0.549554467857138,0.886197153571413,0.0833313403860685,0.0316553558298875
"239","CT3",2019-04-10,2019-04-17,7,3,"3D","A040","A",15.9248660714286,59.5859645,49.6,1.42656635714286,-0.549554467857138,1.976120825,0.259334432093585,0.187214147734847
"240","CT3",2019-04-10,2019-04-17,7,0,"0A","A049","A",12.967125,56.2767967,62.6,-0.903314757142858,-0.173110810714287,-0.73020394642857,-0.0842295874765943,-0.104198052787579
"241","CT3",2019-04-10,2019-04-17,7,0,"0A","A050","A",12.967125,54.0986103,52.4,0.242658614285712,-0.173110810714287,0.415769424999999,0.0520593251249221,0.0303837726775194
"242","CT3",2019-04-10,2019-04-17,7,0,"0D","A059","A",12.9068839285714,44.401492,53.0999999999999,-1.24264399999999,-0.173110810714287,-1.0695331892857,-0.105655349489205,-0.122756345876791
"243","CT3",2019-04-10,2019-04-17,7,0,"0D","A060","A",12.9068839285714,38.8931937,32.6,0.899027671428576,-0.173110810714287,1.07213848214286,0.101860907304152,0.0854141287049256
"244","CT3",2019-04-10,2019-04-17,7,2,"2B","A069","A",14.9118601190476,43.9407218,54,-1.43703974285715,-1.17151544999999,-0.265524292857159,-0.0329880675654076,-0.178534188421884
"245","CT3",2019-04-10,2019-04-17,7,3,"3A","A079","A",15.8878482142857,34.0132184,36.8999999999999,-0.41239737142856,-0.549554467857138,0.137157096428577,0.0180911093104948,-0.0543954787622664
"246","CT3",2019-04-10,2019-04-17,7,3,"3A","A080","A",15.8878482142857,38.3486471,32.2,0.878378157142851,-0.549554467857138,1.42793262499999,0.1433472924095,0.0881786215495109
"247","CT3",2019-04-10,2019-04-17,7,2,"2C","A089","A",14.7575238095238,38.4324235,45.9,-1.06679664285715,-1.17151544999999,0.104718807142842,0.0143252488610673,-0.145934888011417
"248","CT3",2019-04-10,2019-04-17,7,2,"2C","A090","A",14.7575238095238,53.0723494,60.0999999999998,-1.00395008571426,-1.17151544999999,0.167565364285732,0.0188300303393014,-0.112818127145345
"249","CT3",2019-04-10,2019-04-17,7,1,"1A","A100","A",14.200619047619,44.2548833,47.4000000000001,-0.449302385714306,-0.609274103571427,0.15997171785712,0.0201232787841311,-0.0565189727735476
"250","CT3",2019-04-10,2019-04-17,7,4,"4C","A109","A",16.7846607142857,37.3433303,36.3,0.14904718571429,-0.189488832142867,0.338536017857157,0.0454717638855235,0.0200198445042904
"251","CT3",2019-04-10,2019-04-17,7,4,"4C","A110","A",16.7846607142857,41.8044236,42.7,-0.127939485714281,-0.189488832142867,0.0615493464285862,0.00708017353982148,-0.0147171954539539
"252","CT3",2019-04-10,2019-04-17,7,1,"1B","A119","A",13.9936666666667,35.814411,44.2,-1.19794128571429,-0.609274103571427,-0.588667182142861,-0.0633995303613904,-0.129018428780652
"253","CT3",2019-04-10,2019-04-17,7,1,"1B","A120","A",13.9936666666667,41.9929205,44.8,-0.401011357142854,-0.609274103571427,0.208262746428572,0.0284375861290463,-0.0547567685677611
"254","CT3",2019-04-10,2019-04-17,7,1,"1C","A129","A",14.0826875,45.7000262,47.5000000000001,-0.25713911428573,-0.609274103571427,0.352134989285696,0.067769944722301,-0.0494875661076297
"255","CT3",2019-04-10,2019-04-17,7,1,"1C","A130","A",14.0826875,45.9513554000001,46.7000000000001,-0.106949228571431,-0.609274103571427,0.502324874999995,0.124813541835662,-0.0265738622133581
"256","CT3",2019-04-10,2019-04-17,7,3,"3B","A136","A",15.8895625,48.799753,62.9999999999999,-2.02860671428571,-0.549554467857138,-1.47905224642857,-0.19924503661073,-0.273276228093101
"257","CT3",2019-04-10,2019-04-17,7,3,"3B","A140","A",15.8895625,36.6312309,40.8000000000002,-0.595538442857172,-0.549554467857138,-0.0459839750000345,-0.00739014805372068,-0.0957098046524571
"258","CT3",2019-04-10,2019-04-17,7,4,"4B","A146","A",16.8496607142857,37.0501129,35.4999999999999,0.221444700000015,-0.189488832142867,0.410933532142882,0.0515637680184197,0.0277867884866087
"259","CT3",2019-04-10,2019-04-17,7,4,"4B","A149","A",16.8496607142857,37.3852185,54.7,-2.47354021428571,-0.189488832142867,-2.28405138214284,-0.279185683814477,-0.302347408454568
"260","CT3",2019-04-10,2019-04-17,7,0,"0B","A159","A",12.9837976190476,53.0723494000001,65.4000000000001,-1.76109294285715,-0.173110810714287,-1.58798213214286,-0.179870180435015,-0.199478381389022
"261","CT3",2019-04-10,2019-04-17,7,0,"0B","A160","A",12.9837976190476,42.7678522,47.4000000000001,-0.661735400000017,-0.173110810714287,-0.48862458928573,-0.0407880511874153,-0.0552385163570681
"262","CT3",2019-04-10,2019-04-17,7,3,"3C","A169","A",15.8529821428571,37.8041005,46.6,-1.25655707142856,-0.549554467857138,-0.707002603571427,-0.0830094922602381,-0.147532928405629
"263","CT3",2019-04-10,2019-04-17,7,3,"3C","A170","A",15.8529821428571,43.7522249,43.9,-0.0211107285714393,-0.549554467857138,0.528443739285698,0.0530747955750093,-0.00212027794081385
"264","CT3",2019-04-10,2019-04-17,7,4,"4A","A178","A",16.6596607142857,23.9391063,28.6,-0.665841957142856,-0.189488832142867,-0.476353124999989,-0.0673544688458092,-0.094147448615168
"265","CT3",2019-04-10,2019-04-17,7,4,"4A","A180","A",16.6596607142857,37.8878769,49.2000000000001,-1.6160175857143,-0.189488832142867,-1.42652875357143,-0.157068397443811,-0.177932124952749
"266","CT3",2019-04-10,2019-04-17,7,2,"2D","A189","A",14.8621160714286,42.2023615,40.3,0.271765928571428,-1.17151544999999,1.44328137857142,0.13184941437638,0.0248268834210715
"267","CT3",2019-04-10,2019-04-17,7,2,"2D","A190","A",14.8621160714286,51.6900388,53.5999999999999,-0.272851599999977,-1.17151544999999,0.898663850000015,0.0979793984465203,-0.0297484266593876
"268","CT3",2019-04-10,2019-04-17,7,1,"1D","A199","A",14.0248154761905,56.130188,64.4,-1.18140171428572,-0.609274103571427,-0.572127610714295,-0.0713807474981712,-0.147396028232323
"269","CT3",2019-04-10,2019-04-17,7,1,"1D","A200","A",14.0248154761905,46.4540138,51.3000000000001,-0.692283742857161,-0.609274103571427,-0.0830096392857345,-0.00923673470163116,-0.0770325148506308
"270","CT3",2019-04-10,2019-04-17,7,2,"2A","R009","R",14.8515892857143,105.7751544,78.7,3.8678792,3.25512499642857,0.612754203571424,0.076451971788437,0.482586638746762
"271","CT3",2019-04-10,2019-04-17,7,0,"0C","R019","R",13.0677946428571,128.7836472,96.4,4.62623531428572,1.06194861071428,3.56428670357144,0.496090535431114,0.643896449686468
"272","CT3",2019-04-10,2019-04-17,7,0,"0C","R020","R",13.0677946428571,130.6610763,107.6,3.29443947142854,1.06194861071428,2.23249086071425,0.317003486450126,0.467795329745553
"273","CT3",2019-04-10,2019-04-17,7,4,"4D","R024","R",16.8976875,180.153303,125.8,7.76475757142857,1.40720966785715,6.35754790357142,0.936803032476526,1.14415943846417
"274","CT3",2019-04-10,2019-04-17,7,4,"4D","R029","R",16.8976875,114.5231751,97.0000000000002,2.5033107285714,1.40720966785715,1.09610106071425,0.125826404407462,0.287366374671248
"275","CT3",2019-04-10,2019-04-17,7,3,"3D","R036","R",15.9248660714286,101.1015543,75.7000000000001,3.62879347142855,1.14450634642857,2.48428712499998,0.315079890715584,0.460236596205498
"276","CT3",2019-04-10,2019-04-17,7,3,"3D","R040","R",15.9248660714286,121.6733838,83.6999999999999,5.42476911428573,1.14450634642857,4.28026276785716,0.480497519392625,0.608978523997714
"277","CT3",2019-04-10,2019-04-17,7,0,"0A","R049","R",12.967125,154.2687486,115.8,5.49553551428573,1.06194861071428,4.43358690357145,0.561304607198753,0.695750296607046
"278","CT3",2019-04-10,2019-04-17,7,0,"0A","R050","R",12.967125,112.3661289,86.9000000000002,3.63801841428568,1.06194861071428,2.5760698035714,0.382320146409322,0.53992625932
"279","CT3",2019-04-10,2019-04-17,7,0,"0D","R059","R",12.9068839285714,108.1319271,85.5999999999999,3.21884672857144,1.06194861071428,2.15689811785716,0.256344799554066,0.382556140505453
"280","CT3",2019-04-10,2019-04-17,7,0,"0D","R060","R",12.9068839285714,113.2449255,92.0999999999999,3.02070364285715,1.06194861071428,1.95875503214287,0.340572357076683,0.525215324426003
"281","CT3",2019-04-10,2019-04-17,7,2,"2B","R069","R",14.9118601190476,117.5190726,84.4,4.73129608571428,3.25512499642857,1.47617108928571,0.18062735708886,0.578931205041393
"282","CT3",2019-04-10,2019-04-17,7,2,"2B","R070","R",14.9118601190476,113.3248161,76.8,5.21783087142857,3.25512499642857,1.96270587499999,0.202919982566704,0.539460427032297
"283","CT3",2019-04-10,2019-04-17,7,3,"3A","R074","R",15.8878482142857,111.1677699,89.2000000000002,3.13825284285713,1.14450634642857,1.99374649642856,0.20729901178472,0.326298611292974
